pistetunnus;sijainti;pvm;suunta;suuntaselite;kaista;jaottelu;ajoneuvoluokka;00_01;01_02;02_03;03_04;04_05;05_06;06_07;07_08;08_09;09_10;10_11;11_12;12_13;13_14;14_15;15_16;16_17;17_18;18_19;19_20;20_21;21_22;22_23;23_24;yhteensa
149;st101_Malmi;20220508;2;Tapiola;*;Ajoneuvoluokka;HA - PA;397;259;186;154;152;186;280;328;458;785;1339;1861;2219;2606;2700;2703;2709;2751;2687;2319;1837;1159;731;381;31187
149;st101_Malmi;20220509;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;196;120;84;56;103;410;1591;2002;2000;1594;1426;1529;1566;1728;2192;2910;2696;2399;1986;1565;1327;923;613;280;31296
149;st101_Malmi;20220509;2;Tapiola;*;Ajoneuvoluokka;HA - PA;242;115;79;79;147;664;2322;2610;2362;1847;1501;1630;1689;1799;2067;2699;2672;2365;2005;1729;1505;994;639;315;34076
149;st101_Malmi;20220510;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;188;88;61;56;91;417;1595;2156;2196;1665;1378;1443;1532;1630;2174;2800;2563;2401;2008;1581;1279;955;621;311;31189
149;st101_Malmi;20220510;2;Tapiola;*;Ajoneuvoluokka;HA - PA;205;95;90;64;136;674;2440;2819;2557;1796;1535;1592;1730;1730;2132;2716;2851;2278;1927;1690;1615;1030;642;306;34650
149;st101_Malmi;20220511;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;183;84;98;51;96;397;1501;2181;2254;1693;1460;1451;1618;1750;2219;2926;2615;2433;2013;1643;1463;1036;599;307;32071
149;st101_Malmi;20220511;2;Tapiola;*;Ajoneuvoluokka;HA - PA;201;112;82;70;143;674;2340;2633;2687;1947;1602;1615;1681;1710;2127;2788;2717;2382;1997;1869;1572;1074;695;329;35047
149;st101_Malmi;20220512;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;157;101;75;56;103;412;1546;2147;2134;1692;1427;1487;1639;1722;2402;2664;2146;2443;2069;1726;1432;963;611;263;31417
149;st101_Malmi;20220512;2;Tapiola;*;Ajoneuvoluokka;HA - PA;182;105;76;74;160;677;2366;2762;2570;1875;1555;1639;1792;1845;2223;2799;2737;2459;2060;1645;1564;1058;685;296;35204
149;st101_Malmi;20220513;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;191;112;85;83;114;431;1456;2007;1967;1624;1571;1669;1867;2248;2571;2140;2053;2311;1960;1628;1263;986;716;479;31532
149;st101_Malmi;20220513;2;Tapiola;*;Ajoneuvoluokka;HA - PA;199;101;108;75;183;657;2224;2508;2218;1795;1581;1737;1841;2128;2547;2865;2657;2306;2031;1689;1459;1067;799;562;35337
149;st101_Malmi;20220514;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;351;218;184;149;151;241;370;606;1041;1515;1664;1925;2025;2019;2073;1858;1805;1725;1502;1246;1008;813;613;535;25637
149;st101_Malmi;20220514;2;Tapiola;*;Ajoneuvoluokka;HA - PA;373;278;174;170;141;261;419;581;884;1286;1581;1827;2056;2071;2050;2191;1951;1890;1777;1462;1310;924;723;616;26996
149;st101_Malmi;20220515;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;384;275;288;171;155;207;226;407;637;984;1354;1804;2101;2256;2319;2242;2263;1958;1815;1399;1200;872;551;308;26176
149;st101_Malmi;20220515;2;Tapiola;*;Ajoneuvoluokka;HA - PA;411;281;313;201;186;199;310;339;550;888;1212;1662;2008;2293;2685;2520;2645;2757;2464;2094;1501;1009;642;358;29528
149;st101_Malmi;20220516;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;189;99;79;70;95;416;1583;2058;2188;1578;1324;1487;1481;1697;2151;2596;2447;2276;2012;1592;1311;885;534;316;30464
149;st101_Malmi;20220516;2;Tapiola;*;Ajoneuvoluokka;HA - PA;202;133;77;76;140;672;2410;2744;2627;1798;1500;1589;1699;1809;2089;2748;2753;2418;1964;1727;1457;998;611;342;34583
149;st101_Malmi;20220517;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;186;100;80;58;106;401;1645;2157;2264;1670;1453;1469;1641;1781;2189;3051;2663;2493;2015;1798;1375;950;601;293;32439
149;st101_Malmi;20220517;2;Tapiola;*;Ajoneuvoluokka;HA - PA;199;130;83;76;146;658;2437;2836;2669;1871;1596;1589;1738;1872;2320;2858;2900;2427;2038;1796;1602;1057;628;310;35836
149;st101_Malmi;20220518;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;158;106;67;55;108;439;1582;2155;2250;1529;1505;1473;1554;1635;2040;2722;2433;2377;1997;1635;1361;919;581;344;31025
149;st101_Malmi;20220518;2;Tapiola;*;Ajoneuvoluokka;HA - PA;185;89;91;79;157;684;2480;2793;2559;1889;1528;1585;1638;1753;2074;2699;2711;2408;1928;1820;1503;1054;655;423;34785
149;st101_Malmi;20220519;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;193;129;79;80;108;393;1488;2076;2147;1612;1461;1568;1593;1692;2183;2624;2402;2353;1959;1635;1458;1029;670;348;31280
149;st101_Malmi;20220519;2;Tapiola;*;Ajoneuvoluokka;HA - PA;239;113;109;87;147;685;2396;2752;2633;1826;1466;1577;1726;1901;2182;2736;2675;2365;1968;1804;1668;1174;786;357;35372
149;st101_Malmi;20220520;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;204;113;74;71;107;393;1405;1868;2014;1618;1488;1684;1859;2217;2585;1908;2016;2273;1960;1496;1248;946;758;443;30748
149;st101_Malmi;20220520;2;Tapiola;*;Ajoneuvoluokka;HA - PA;215;133;95;85;153;665;2324;2509;2185;1782;1612;1726;1886;2177;2476;2805;2639;2144;1869;1624;1384;1059;800;553;34900
149;st101_Malmi;20220521;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;318;211;162;133;159;206;376;613;907;1348;1674;1824;1848;2005;1957;1887;1834;1522;1358;1152;959;851;702;509;24515
149;st101_Malmi;20220521;2;Tapiola;*;Ajoneuvoluokka;HA - PA;359;262;151;139;160;241;473;578;813;1170;1428;1660;1949;2036;2046;1975;1882;1816;1687;1470;1297;934;781;602;25909
149;st101_Malmi;20220522;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;375;236;210;183;152;205;252;360;581;847;1135;1494;1684;1848;1912;2002;1851;1757;1730;1378;1016;891;552;314;22965
149;st101_Malmi;20220522;2;Tapiola;*;Ajoneuvoluokka;HA - PA;412;332;235;151;170;195;297;320;420;786;1118;1461;1791;2058;2280;2430;2214;2261;2224;1969;1615;1046;651;378;26814
149;st101_Malmi;20220523;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;187;100;71;62;100;417;1533;1987;1999;1610;1416;1391;1496;1506;1995;2387;2535;2168;1835;1462;1336;906;631;326;29456
149;st101_Malmi;20220523;2;Tapiola;*;Ajoneuvoluokka;HA - PA;203;114;79;85;137;681;2366;2706;2468;1701;1495;1514;1577;1723;2003;2617;2603;2201;1766;1652;1485;1079;703;351;33309
149;st101_Malmi;20220524;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;198;98;84;68;95;397;1523;2084;2128;1574;1387;1386;1385;1539;2066;2659;2295;2160;1865;1506;1231;911;590;332;29561
149;st101_Malmi;20220524;2;Tapiola;*;Ajoneuvoluokka;HA - PA;230;106;91;76;146;645;2337;2782;2516;1770;1502;1499;1491;1660;2061;2607;2523;2135;1872;1667;1488;1032;698;363;33297
149;st101_Malmi;20220525;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;184;103;77;70;111;414;1481;1911;1939;1645;1461;1546;1737;1919;2383;1798;1640;1985;1970;1487;1309;1000;700;418;29288
149;st101_Malmi;20220525;2;Tapiola;*;Ajoneuvoluokka;HA - PA;180;124;92;79;152;634;2337;2608;2434;1829;1564;1639;1694;1939;2237;2636;2617;2406;1916;1705;1476;1102;794;412;34606
149;st101_Malmi;20220526;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;237;162;108;96;100;229;626;509;773;1213;1478;1699;1898;1929;2056;2091;1848;1856;1599;1308;1007;721;529;369;24441
149;st101_Malmi;20220526;2;Tapiola;*;Ajoneuvoluokka;HA - PA;299;194;120;112;137;343;888;595;664;975;1210;1520;1727;1898;2087;2015;2065;1857;1735;1483;1137;760;611;391;24823
149;st101_Malmi;20220527;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;220;106;83;74;91;294;994;1388;1556;1529;1489;1635;1809;1975;2277;2508;2427;2195;1823;1439;1164;907;605;373;28961
149;st101_Malmi;20220527;2;Tapiola;*;Ajoneuvoluokka;HA - PA;203;122;107;90;129;437;1528;1796;1747;1551;1561;1629;1884;1941;2339;2600;2351;2098;1854;1577;1319;942;794;488;31087
149;st101_Malmi;20220528;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;289;206;191;137;146;192;293;505;753;1175;1360;1617;1734;1940;1761;1595;1423;1570;1309;1153;971;793;589;406;22108
149;st101_Malmi;20220528;2;Tapiola;*;Ajoneuvoluokka;HA - PA;341;227;174;193;146;204;402;490;696;1011;1337;1629;1842;2059;1978;1689;1552;1761;1584;1458;1200;944;626;531;24074
149;st101_Malmi;20220529;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;368;325;216;159;181;155;191;349;438;745;1061;1414;1603;1850;1841;1871;1749;1714;1500;1370;989;660;434;453;21636
149;st101_Malmi;20220529;2;Tapiola;*;Ajoneuvoluokka;HA - PA;411;422;237;186;175;173;249;359;430;662;1007;1451;1814;2142;2284;2353;2256;2252;1918;2196;1526;873;524;490;26390
149;st101_Malmi;20220530;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;284;172;161;112;139;434;1487;1878;2026;1529;1265;1415;1472;1567;1990;2497;2220;2135;1804;1438;1340;907;621;324;29217
149;st101_Malmi;20220530;2;Tapiola;*;Ajoneuvoluokka;HA - PA;332;184;163;130;184;643;2275;2598;2437;1772;1519;1512;1567;1783;2081;2568;1953;1837;1853;1635;1543;1075;706;330;32680
149;st101_Malmi;20220531;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;188;108;79;74;112;408;1507;2050;2167;1547;1368;1559;1597;1858;2325;2800;2459;2438;2005;1782;1401;949;624;304;31709
149;st101_Malmi;20220531;2;Tapiola;*;Ajoneuvoluokka;HA - PA;209;105;92;90;121;648;2308;2749;2649;1954;1616;1657;1702;1906;2181;2797;2840;2428;1956;1689;1454;1122;704;323;35300
149;st101_Malmi;20220601;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;181;100;81;76;115;413;1521;2038;2183;1520;1381;1544;1571;1684;2096;2464;2152;2385;2096;1605;1447;1046;650;378;30727
149;st101_Malmi;20220601;2;Tapiola;*;Ajoneuvoluokka;HA - PA;193;101;99;79;141;666;2415;2755;2667;1835;1586;1593;1675;1816;2073;2707;2652;2478;2027;1759;1514;1127;778;367;35103
149;st101_Malmi;20220602;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;206;125;89;73;104;408;1419;2049;1969;1676;1490;1526;1741;1751;2316;2164;1912;2572;2043;1746;1251;945;600;296;30471
149;st101_Malmi;20220602;2;Tapiola;*;Ajoneuvoluokka;HA - PA;245;130;99;100;124;602;2226;2726;2571;1796;1512;1625;1805;1965;2379;2908;2670;2343;2013;1637;1520;1076;680;305;35057
149;st101_Malmi;20220603;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;202;137;110;85;111;419;1398;1827;1950;1587;1453;1635;1870;2088;2300;2524;1898;2063;1835;1571;1261;1026;663;461;30474
149;st101_Malmi;20220603;2;Tapiola;*;Ajoneuvoluokka;HA - PA;220;116;101;87;154;606;2278;2405;2335;1728;1573;1653;1821;2094;2273;2715;2546;2230;1865;1669;1469;1121;793;566;34418
149;st101_Malmi;20220604;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;338;234;154;128;164;189;347;591;882;1317;1637;1722;2006;2327;2295;2097;2130;1927;1784;1373;1127;906;714;484;26873
149;st101_Malmi;20220604;2;Tapiola;*;Ajoneuvoluokka;HA - PA;412;252;173;152;181;221;425;628;954;1063;1427;1711;2092;2579;2571;2314;2262;2181;1956;1572;1349;1032;760;616;28883
149;st101_Malmi;20220605;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;441;262;254;179;176;188;219;337;432;876;1118;1449;1705;1826;1917;1841;1823;1787;1611;1446;1179;937;699;327;23029
149;st101_Malmi;20220605;2;Tapiola;*;Ajoneuvoluokka;HA - PA;403;258;244;210;187;236;292;266;435;698;1015;1305;1615;2139;2127;2263;2205;2228;2232;1908;1590;1076;691;427;26050
149;st101_Malmi;20220606;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;198;141;80;73;127;403;1469;1891;1938;1663;1444;1489;1521;1666;2026;2538;1894;2221;1770;1507;1294;937;615;353;29258
149;st101_Malmi;20220606;2;Tapiola;*;Ajoneuvoluokka;HA - PA;234;147;115;90;166;634;2331;2426;2429;1895;1554;1518;1617;1690;2049;2565;2545;2231;1860;1755;1467;1025;666;353;33362
149;st101_Malmi;20220607;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;193;130;83;76;108;386;1557;1839;2018;1531;1375;1443;1529;1684;2063;2301;2050;2192;1751;1488;1256;979;654;345;29031
149;st101_Malmi;20220607;2;Tapiola;*;Ajoneuvoluokka;HA - PA;247;117;89;83;165;663;2362;2634;2290;1829;1623;1498;1484;1653;2012;2612;1108;2174;1812;1609;1480;1128;706;389;31767
149;st101_Malmi;20220608;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;202;142;105;75;119;406;1468;1955;2133;1556;1477;1576;1601;1671;2042;2631;2283;2370;1915;1472;1287;1047;596;350;30479
149;st101_Malmi;20220608;2;Tapiola;*;Ajoneuvoluokka;HA - PA;226;135;101;79;144;613;2306;2624;2546;1806;1492;1662;1685;1771;2211;2718;2592;2225;1907;1601;1499;1122;682;338;34085
149;st101_Malmi;20220609;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;231;145;94;69;118;400;1492;1744;1793;1577;1338;1469;1579;1685;1517;2265;2406;2164;1826;1613;1293;1013;666;328;28825
149;st101_Malmi;20220609;2;Tapiola;*;Ajoneuvoluokka;HA - PA;240;118;99;104;158;615;2229;2539;2354;1742;1437;1461;1701;1843;2067;2541;2506;2166;1872;1634;1620;1105;802;373;33326
149;st101_Malmi;20220610;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;249;137;83;92;148;372;1344;1643;1699;1555;1448;1628;1750;2014;1994;1904;1890;2038;1840;1559;1144;852;663;434;28480
149;st101_Malmi;20220610;2;Tapiola;*;Ajoneuvoluokka;HA - PA;275;118;119;90;152;615;2100;2278;2083;1651;1489;1608;1680;1942;2319;2560;2369;2084;1724;1536;1362;1059;822;497;32532
149;st101_Malmi;20220611;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;317;213;192;144;172;212;357;543;838;1199;1478;1664;1704;1786;1684;1536;1575;1423;1362;1112;963;795;607;459;22335
149;st101_Malmi;20220611;2;Tapiola;*;Ajoneuvoluokka;HA - PA;402;276;164;170;177;244;427;553;800;1022;1287;1532;1594;1709;1741;1789;1738;1606;1552;1338;1219;994;811;535;23680
149;st101_Malmi;20220612;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;388;283;200;150;148;166;224;384;456;763;1029;1335;1573;1675;1713;1723;1808;1806;1593;1438;1168;839;621;312;21795
149;st101_Malmi;20220612;2;Tapiola;*;Ajoneuvoluokka;HA - PA;485;314;234;144;176;203;298;353;466;660;1025;1343;1539;1887;2087;2195;2148;2305;2332;2029;1669;1180;778;441;26291
149;st101_Malmi;20220613;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;192;145;120;85;110;397;1415;1754;1817;1527;1377;1434;1472;1524;1929;2537;2352;2181;1734;1497;1236;903;576;321;28635
149;st101_Malmi;20220613;2;Tapiola;*;Ajoneuvoluokka;HA - PA;272;166;102;86;167;623;2219;2056;2238;1785;1421;1563;1585;1659;1978;2502;2376;2095;1827;1604;1533;1061;647;360;31925
149;st101_Malmi;20220614;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;185;107;86;74;106;379;1482;1880;1895;1491;1353;1488;1544;1642;1872;2463;2269;2186;1912;1523;1314;898;600;350;29099
149;st101_Malmi;20220614;2;Tapiola;*;Ajoneuvoluokka;HA - PA;217;131;84;71;150;637;2390;2523;2373;1834;1449;1532;1666;1787;1982;2598;2484;2233;1744;1648;1549;1114;644;363;33203
149;st101_Malmi;20220615;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;193;114;78;67;121;391;1402;1775;1909;1477;1387;1439;1499;1689;2111;2581;2196;2164;1822;1559;1295;1010;628;352;29259
149;st101_Malmi;20220615;2;Tapiola;*;Ajoneuvoluokka;HA - PA;220;110;92;102;151;603;2353;2468;2271;1766;1508;1608;1638;1762;2125;2647;2588;2259;1922;1654;1455;1117;749;412;33580
149;st101_Malmi;20220616;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;240;142;102;76;129;382;1386;1717;1761;1487;1410;1483;1582;1683;2114;2444;2229;2289;1894;1548;1374;1026;615;336;29449
149;st101_Malmi;20220616;2;Tapiola;*;Ajoneuvoluokka;HA - PA;268;128;95;104;154;625;2306;2372;2222;1714;1470;1590;1721;1771;2059;2623;2579;2344;1883;1741;1485;1111;783;384;33532
149;st101_Malmi;20220617;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;221;149;94;90;137;369;1307;1547;1590;1494;1508;1575;1769;2027;2315;2006;2081;2136;1740;1461;1164;854;696;432;28762
149;st101_Malmi;20220617;2;Tapiola;*;Ajoneuvoluokka;HA - PA;225;140;109;109;171;629;2119;2192;1867;1627;1510;1611;1678;2002;2312;2761;2406;2220;1727;1442;1368;983;784;517;32509
149;st101_Malmi;20220618;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;345;247;168;113;137;207;396;517;745;1161;1379;1600;1666;1822;1897;1788;1677;1603;1302;1038;868;747;613;410;22446
149;st101_Malmi;20220618;2;Tapiola;*;Ajoneuvoluokka;HA - PA;362;276;169;165;153;262;474;462;686;1008;1258;1481;1721;1926;2065;1893;1932;1764;1556;1304;1114;842;626;507;24006
149;st101_Malmi;20220619;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;393;309;192;158;148;175;281;340;482;808;1100;1427;1627;1685;1890;1838;1791;1820;1619;1428;1173;906;560;333;22483
149;st101_Malmi;20220619;2;Tapiola;*;Ajoneuvoluokka;HA - PA;378;313;233;175;176;205;314;332;393;731;989;1302;1628;2001;2071;2186;2143;2244;2196;1880;1629;1060;769;427;25775
149;st101_Malmi;20220620;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;225;132;83;67;100;389;1371;1667;1658;1499;1467;1562;1571;1462;2158;2330;2409;2255;1804;1404;1188;779;552;279;28411
149;st101_Malmi;20220620;2;Tapiola;*;Ajoneuvoluokka;HA - PA;252;149;95;85;165;600;2205;2292;2130;1693;1525;1591;1699;1781;2013;2638;2415;2147;1758;1517;1377;964;709;350;32150
149;st101_Malmi;20220621;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;213;116;67;68;114;358;1364;1698;1660;1415;1438;1470;1650;1620;1975;2541;2123;2164;1761;1568;1200;863;670;294;28410
149;st101_Malmi;20220621;2;Tapiola;*;Ajoneuvoluokka;HA - PA;200;135;97;102;164;625;2192;2325;2072;1741;1464;1555;1569;1700;1905;2485;2344;2120;1774;1623;1549;1060;728;385;31914
149;st101_Malmi;20220622;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;188;109;103;79;109;347;1282;1606;1580;1434;1475;1491;1764;1821;2087;1835;1860;2191;1988;1602;1237;817;648;356;28009
149;st101_Malmi;20220622;2;Tapiola;*;Ajoneuvoluokka;HA - PA;216;127;119;91;147;593;2112;2315;1939;1621;1354;1557;1715;1739;1913;2442;2313;1915;1761;1574;1408;1048;707;403;31129
149;st101_Malmi;20220623;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;198;114;106;92;101;305;1135;1392;1390;1469;1567;1867;2058;2175;1937;2139;2040;1920;1764;1509;1083;850;594;415;28220
149;st101_Malmi;20220623;2;Tapiola;*;Ajoneuvoluokka;HA - PA;247;143;108;95;165;508;1787;1751;1521;1372;1432;1489;1695;1803;2045;2019;1789;1649;1420;1219;1088;775;634;417;27171
149;st101_Malmi;20220624;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;258;149;124;88;91;131;286;417;647;1182;1622;1725;1722;1656;1349;1244;1015;808;804;706;565;566;455;382;17992
149;st101_Malmi;20220624;2;Tapiola;*;Ajoneuvoluokka;HA - PA;295;177;131;100;103;156;339;339;457;665;888;1097;1241;1227;1258;1078;946;893;791;816;712;667;617;528;15521
149;st101_Malmi;20220625;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;284;234;186;117;117;161;153;180;218;406;593;724;909;943;994;949;812;755;775;743;676;615;472;348;12364
149;st101_Malmi;20220625;2;Tapiola;*;Ajoneuvoluokka;HA - PA;381;286;188;175;134;176;247;197;212;317;522;637;882;1011;1029;969;995;1052;1028;1008;1016;821;638;468;14389
149;st101_Malmi;20220626;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;281;177;158;107;98;101;140;194;270;418;576;886;1012;1229;1251;1235;1264;1256;1223;1188;1100;841;639;351;15995
149;st101_Malmi;20220626;2;Tapiola;*;Ajoneuvoluokka;HA - PA;309;233;202;146;147;126;200;219;210;406;688;975;1283;1634;1837;1938;1898;1928;1962;1937;1911;1595;1260;757;23801
149;st101_Malmi;20220627;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;251;162;108;98;97;351;1135;1302;1269;1225;1208;1272;1418;1434;1815;2116;1991;1732;1493;1351;1057;820;598;308;24611
149;st101_Malmi;20220627;2;Tapiola;*;Ajoneuvoluokka;HA - PA;350;197;108;121;158;511;1910;1891;1655;1377;1351;1349;1610;1682;1899;2260;2168;1944;1592;1675;1468;1129;829;425;29659
149;st101_Malmi;20220628;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;202;151;107;87;100;322;1169;1421;1439;1256;1217;1408;1440;1526;1786;2322;2129;1935;1525;1311;1156;892;593;366;25860
149;st101_Malmi;20220628;2;Tapiola;*;Ajoneuvoluokka;HA - PA;273;149;106;101;145;540;1918;1977;1788;1477;1381;1419;1511;1624;1809;2264;2228;1946;1698;1474;1523;1080;760;412;29603
149;st101_Malmi;20220629;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;243;136;105;92;97;373;1151;1431;1435;1298;1254;1314;1177;1542;1881;2331;2147;1935;1681;1438;1146;935;655;378;26175
149;st101_Malmi;20220629;2;Tapiola;*;Ajoneuvoluokka;HA - PA;265;147;129;90;143;527;1921;2012;1747;1474;1465;1372;1562;1590;1943;2287;2316;2059;1761;1576;1409;1145;865;456;30261
149;st101_Malmi;20220630;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;245;162;114;92;103;371;1132;1402;1388;1278;1240;1492;1489;1562;1912;2388;2209;2001;1630;1400;1195;1026;695;411;26937
149;st101_Malmi;20220630;2;Tapiola;*;Ajoneuvoluokka;HA - PA;255;156;116;120;143;589;1806;1932;1690;1421;1383;1411;1574;1733;1958;2421;2358;1990;1708;1622;1446;1162;842;509;30345
149;st101_Malmi;20220701;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;240;143;123;95;112;363;1108;1246;1263;1296;1508;1567;1729;1908;2175;2233;2026;1954;1648;1341;1027;821;647;409;26982
149;st101_Malmi;20220701;2;Tapiola;*;Ajoneuvoluokka;HA - PA;292;166;128;104;185;551;1795;1702;1567;1415;1332;1542;1657;1857;2041;2194;2159;1781;1566;1392;1240;1026;781;527;29000
149;st101_Malmi;20220702;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;337;230;165;134;169;198;367;473;644;1023;1286;1514;1523;1615;1509;1415;1364;1208;1113;994;839;687;670;459;19936
149;st101_Malmi;20220702;2;Tapiola;*;Ajoneuvoluokka;HA - PA;368;264;177;169;194;243;401;418;572;842;1043;1278;1411;1520;1547;1583;1482;1449;1409;1278;1109;932;782;573;21044
149;st101_Malmi;20220703;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;451;304;221;165;153;166;245;287;368;673;967;1293;1436;1572;1601;1550;1532;1470;1401;1234;1090;919;618;387;20103
149;st101_Malmi;20220703;2;Tapiola;*;Ajoneuvoluokka;HA - PA;458;361;244;192;195;203;285;287;322;633;847;1082;1391;1577;1661;1794;1904;1910;1955;1723;1504;1199;809;532;23068
149;st101_Malmi;20220704;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;251;173;130;101;128;352;1178;1259;1304;1307;1423;1565;1591;1591;1623;2249;2063;1756;1479;1206;1034;772;636;311;25482
149;st101_Malmi;20220704;2;Tapiola;*;Ajoneuvoluokka;HA - PA;301;162;129;121;179;524;1865;1713;1461;1397;1356;1427;1592;1640;1817;2226;2154;1886;1604;1505;1356;980;685;398;28478
149;st101_Malmi;20220705;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;227;140;101;91;118;331;1167;1317;1254;1240;1339;1469;1587;1582;1906;2313;2085;1844;1587;1359;1127;832;573;344;25933
149;st101_Malmi;20220705;2;Tapiola;*;Ajoneuvoluokka;HA - PA;243;128;98;112;171;528;1836;1721;1414;1364;1286;1486;1505;1635;1913;2259;2243;1952;1677;1472;1349;1056;703;465;28616
149;st101_Malmi;20220706;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;228;143;92;93;111;329;1148;1266;1272;1245;1279;1450;1548;1638;1847;2328;2090;1909;1578;1295;1114;873;604;359;25839
149;st101_Malmi;20220706;2;Tapiola;*;Ajoneuvoluokka;HA - PA;271;149;100;83;166;518;1821;1756;1473;1331;1336;1506;1546;1749;1935;2414;2240;2060;1712;1466;1299;1033;686;363;29013
149;st101_Malmi;20220707;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;246;144;93;82;106;362;1101;1201;1186;1168;1401;1485;1571;1619;1905;2308;2152;2002;1597;1373;1071;878;628;337;26016
149;st101_Malmi;20220707;2;Tapiola;*;Ajoneuvoluokka;HA - PA;268;144;118;118;173;505;1807;1724;1478;1323;1307;1442;1534;1636;1983;2349;2279;2017;1683;1551;1312;997;696;470;28914
149;st101_Malmi;20220708;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;237;120;94;92;118;327;1060;1128;1131;1208;1385;1537;1735;1877;2180;2358;2096;1903;1525;1239;1005;849;599;403;26206
149;st101_Malmi;20220708;2;Tapiola;*;Ajoneuvoluokka;HA - PA;233;134;130;116;166;474;1708;1558;1291;1320;1390;1486;1680;1762;2196;2372;2305;1891;1676;1359;1239;947;695;473;28601
149;st101_Malmi;20220709;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;337;204;166;120;151;160;350;440;740;991;1371;1531;1652;1605;1664;1494;1428;1348;1159;944;906;728;626;436;20551
149;st101_Malmi;20220709;2;Tapiola;*;Ajoneuvoluokka;HA - PA;371;225;160;167;165;239;372;419;590;858;1154;1373;1551;1615;1716;1654;1671;1526;1410;1263;1102;907;736;552;21796
149;st101_Malmi;20220710;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;430;251;182;149;131;158;193;276;337;651;993;1257;1404;1567;1589;1537;1455;1454;1278;1158;941;853;647;345;19236
149;st101_Malmi;20220710;2;Tapiola;*;Ajoneuvoluokka;HA - PA;403;310;206;177;188;179;257;259;314;495;810;1039;1338;1577;1744;1835;1868;1862;1852;1676;1502;1081;777;452;22201
149;st101_Malmi;20220711;1;Itäkeskus;*;Ajoneuvoluokka;HA - PA;266;163;149;129;140;319;1101;1350;1307;1385;1455;1763;1716;1734;1994;2513;2253;1743;1490;1295;1001;753;557;306;26882
