pistetunnus;sijainti;pvm;suunta;suuntaselite;kaista;jaottelu;ajoneuvoluokka;00_01;01_02;02_03;03_04;04_05;05_06;06_07;07_08;08_09;09_10;10_11;11_12;12_13;13_14;14_15;15_16;16_17;17_18;18_19;19_20;20_21;21_22;22_23;23_24;yhteensa
154;vt4_Viikinmäki;20190708;2;Helsinki;*;Ajoneuvoluokka;HA - PA;135;85;57;91;150;643;2103;1848;1730;1396;1193;1224;1237;1245;1174;1255;1239;1024;988;854;747;509;307;150;21384
154;vt4_Viikinmäki;20190709;1;Lahti;*;Ajoneuvoluokka;HA - PA;153;99;74;51;59;153;408;636;678;877;1078;1193;1188;1372;1813;2495;2059;1678;1237;1011;768;799;449;214;20542
154;vt4_Viikinmäki;20190709;2;Helsinki;*;Ajoneuvoluokka;HA - PA;92;66;49;62;126;618;2142;1804;1732;1434;1203;1264;1244;1219;1227;1242;1206;1086;1010;834;749;508;307;159;21383
154;vt4_Viikinmäki;20190710;1;Lahti;*;Ajoneuvoluokka;HA - PA;131;93;84;57;73;140;385;651;727;835;1089;1166;1197;1344;1746;2530;2156;1742;1330;1103;974;882;589;268;21292
154;vt4_Viikinmäki;20190710;2;Helsinki;*;Ajoneuvoluokka;HA - PA;104;88;51;75;137;621;2080;1878;1614;1478;1318;1423;1307;1301;1233;1446;1595;1253;1075;957;781;629;353;234;23031
154;vt4_Viikinmäki;20190711;1;Lahti;*;Ajoneuvoluokka;HA - PA;197;146;99;95;97;188;384;678;650;844;1123;1197;1176;1358;1745;2495;2219;1749;1261;1073;845;763;476;246;21104
154;vt4_Viikinmäki;20190711;2;Helsinki;*;Ajoneuvoluokka;HA - PA;136;100;70;86;167;625;2043;1803;1607;1342;1202;1236;1190;1183;1315;1350;1406;1172;971;887;797;533;316;196;21733
154;vt4_Viikinmäki;20190712;1;Lahti;*;Ajoneuvoluokka;HA - PA;187;127;117;81;96;154;404;610;676;854;1139;1168;1375;1640;2020;2499;2055;1615;1160;1003;834;739;523;292;21368
154;vt4_Viikinmäki;20190712;2;Helsinki;*;Ajoneuvoluokka;HA - PA;135;123;90;90;154;590;2015;1653;1400;1183;1112;1230;1286;1263;1274;1388;1284;1132;922;919;745;554;417;275;21234
154;vt4_Viikinmäki;20190713;1;Lahti;*;Ajoneuvoluokka;HA - PA;277;208;178;142;168;149;165;246;385;665;938;1011;1002;1017;991;1127;1074;974;872;768;649;642;554;336;14538
154;vt4_Viikinmäki;20190713;2;Helsinki;*;Ajoneuvoluokka;HA - PA;232;198;157;136;142;230;453;399;511;730;910;1053;1126;1023;1060;1049;1049;971;883;799;661;523;395;366;15056
154;vt4_Viikinmäki;20190714;1;Lahti;*;Ajoneuvoluokka;HA - PA;330;264;193;194;200;151;118;190;247;487;741;831;878;1041;976;1184;1177;1017;936;994;671;614;520;182;14136
154;vt4_Viikinmäki;20190714;2;Helsinki;*;Ajoneuvoluokka;HA - PA;285;223;207;172;132;169;320;321;356;619;745;914;983;1144;1283;1212;1264;1348;1206;1050;885;687;439;228;16192
154;vt4_Viikinmäki;20190715;1;Lahti;*;Ajoneuvoluokka;HA - PA;196;206;73;56;95;152;380;580;625;863;1145;1093;1130;1239;1567;2229;1787;1503;1079;924;832;703;506;217;19180
154;vt4_Viikinmäki;20190715;2;Helsinki;*;Ajoneuvoluokka;HA - PA;145;79;71;76;143;562;1938;1653;1474;1216;1164;1258;1189;1164;1263;1274;1247;1062;970;873;785;511;313;190;20620
154;vt4_Viikinmäki;20190716;1;Lahti;*;Ajoneuvoluokka;HA - PA;189;108;76;54;87;145;384;612;651;853;1002;1054;1166;1215;1508;2317;1916;1469;1088;930;801;721;469;193;19008
154;vt4_Viikinmäki;20190716;2;Helsinki;*;Ajoneuvoluokka;HA - PA;114;72;58;84;143;574;1897;1594;1425;1244;1083;1125;1144;1114;1203;1305;1391;1136;912;886;690;486;313;175;20168
154;vt4_Viikinmäki;20190717;1;Lahti;*;Ajoneuvoluokka;HA - PA;134;127;152;89;99;146;419;573;665;797;1051;1125;1065;1294;1572;2164;1898;1595;1124;1016;888;746;688;264;19691
154;vt4_Viikinmäki;20190717;2;Helsinki;*;Ajoneuvoluokka;HA - PA;119;76;98;106;153;567;1906;1611;1331;1310;1236;1315;1129;1220;1227;1312;1370;1148;982;995;782;555;387;264;21199
154;vt4_Viikinmäki;20190718;1;Lahti;*;Ajoneuvoluokka;HA - PA;198;133;121;102;101;167;385;574;633;803;1076;1136;1099;1246;1554;2310;1851;1547;1046;1026;871;811;627;269;19686
154;vt4_Viikinmäki;20190718;2;Helsinki;*;Ajoneuvoluokka;HA - PA;128;90;98;104;167;552;1890;1539;1352;1239;1149;1182;1181;1253;1195;1309;1311;1198;960;925;793;636;384;238;20873
154;vt4_Viikinmäki;20190719;1;Lahti;*;Ajoneuvoluokka;HA - PA;233;134;124;103;120;176;341;542;605;790;1061;1168;1285;1537;1983;2341;1864;1564;1053;895;831;674;584;571;20579
154;vt4_Viikinmäki;20190719;2;Helsinki;*;Ajoneuvoluokka;HA - PA;136;108;100;115;160;552;1767;1339;1165;1060;1088;1250;1258;1314;1331;1281;1280;1084;978;921;783;597;507;417;20591
154;vt4_Viikinmäki;20190720;1;Lahti;*;Ajoneuvoluokka;HA - PA;372;245;219;180;235;157;172;271;402;644;936;1037;969;972;1000;1035;1026;997;863;775;632;785;668;697;15289
154;vt4_Viikinmäki;20190720;2;Helsinki;*;Ajoneuvoluokka;HA - PA;306;208;148;165;141;228;418;411;545;801;938;1099;1121;1149;1092;1112;1032;939;903;821;736;627;614;459;16013
154;vt4_Viikinmäki;20190721;1;Lahti;*;Ajoneuvoluokka;HA - PA;438;308;264;250;229;182;161;166;268;446;774;851;954;1029;907;1224;1128;1015;1047;996;719;706;534;225;14821
154;vt4_Viikinmäki;20190721;2;Helsinki;*;Ajoneuvoluokka;HA - PA;320;199;200;190;157;202;293;339;427;607;789;886;927;1022;1242;1204;1309;1276;1253;1170;1069;788;464;286;16619
154;vt4_Viikinmäki;20190722;1;Lahti;*;Ajoneuvoluokka;HA - PA;224;218;90;70;90;146;415;604;660;837;1108;1075;1117;1259;1546;2282;1848;1418;1032;906;750;717;505;217;19134
154;vt4_Viikinmäki;20190722;2;Helsinki;*;Ajoneuvoluokka;HA - PA;161;100;74;74;150;552;1884;1596;1369;1245;1125;1196;1113;1120;1138;1203;1208;1066;926;909;789;557;349;194;20098
154;vt4_Viikinmäki;20190723;1;Lahti;*;Ajoneuvoluokka;HA - PA;152;122;74;54;75;150;384;571;640;833;1078;1114;1109;1170;1482;2195;1959;1610;1220;1023;837;827;739;439;19857
154;vt4_Viikinmäki;20190723;2;Helsinki;*;Ajoneuvoluokka;HA - PA;133;80;58;84;146;570;2007;1576;1432;1279;1167;1248;1241;1201;1183;1289;1302;1119;1012;953;768;558;525;676;21607
154;vt4_Viikinmäki;20190724;1;Lahti;*;Ajoneuvoluokka;HA - PA;332;189;125;74;83;148;376;574;647;875;1051;1107;1116;1250;1572;2280;1974;1744;1186;959;816;869;759;522;20628
154;vt4_Viikinmäki;20190724;2;Helsinki;*;Ajoneuvoluokka;HA - PA;436;145;86;95;160;573;1963;1550;1368;1294;1126;1157;1186;1319;1281;1366;1411;1252;1034;905;729;591;490;736;22253
154;vt4_Viikinmäki;20190725;1;Lahti;*;Ajoneuvoluokka;HA - PA;513;265;140;94;115;178;403;579;594;797;1083;1185;1183;1291;1607;2332;1898;1546;1114;971;851;843;682;425;20689
154;vt4_Viikinmäki;20190725;2;Helsinki;*;Ajoneuvoluokka;HA - PA;587;281;132;112;180;560;1891;1484;1364;1258;1121;1151;1155;1178;1190;1285;1277;1134;983;936;781;631;447;261;21379
154;vt4_Viikinmäki;20190726;1;Lahti;*;Ajoneuvoluokka;HA - PA;216;170;144;113;112;159;392;566;575;789;1059;1151;1247;1486;1883;2275;1829;1463;1060;895;791;778;585;347;20085
154;vt4_Viikinmäki;20190726;2;Helsinki;*;Ajoneuvoluokka;HA - PA;146;88;118;106;176;576;1813;1395;1198;1107;1005;1152;1218;1205;1220;1317;1264;1077;997;855;744;614;422;309;20122
154;vt4_Viikinmäki;20190727;1;Lahti;*;Ajoneuvoluokka;HA - PA;300;239;197;162;178;133;177;233;367;625;911;1006;885;892;874;939;981;931;776;789;669;745;584;387;13980
154;vt4_Viikinmäki;20190727;2;Helsinki;*;Ajoneuvoluokka;HA - PA;246;190;144;118;138;210;432;450;539;818;826;992;987;1042;1059;1010;955;879;867;864;680;608;515;398;14967
154;vt4_Viikinmäki;20190728;1;Lahti;*;Ajoneuvoluokka;HA - PA;319;281;228;222;222;125;126;160;217;477;736;887;819;948;937;1130;1094;1047;1033;983;706;691;562;212;14162
154;vt4_Viikinmäki;20190728;2;Helsinki;*;Ajoneuvoluokka;HA - PA;267;204;189;140;152;159;271;329;402;646;764;910;1021;1161;1288;1250;1246;1491;1493;1324;1158;890;562;276;17593
154;vt4_Viikinmäki;20190729;1;Lahti;*;Ajoneuvoluokka;HA - PA;205;230;78;65;86;142;462;643;669;829;1002;1041;1031;1301;1637;2492;2107;1719;1177;993;859;758;560;198;20284
154;vt4_Viikinmäki;20190729;2;Helsinki;*;Ajoneuvoluokka;HA - PA;185;103;79;70;118;595;2188;1919;1783;1392;1195;1249;1268;1157;1198;1290;1411;1147;1036;926;801;585;343;174;22212
154;vt4_Viikinmäki;20190730;1;Lahti;*;Ajoneuvoluokka;HA - PA;158;109;61;47;74;136;426;627;665;809;1017;1066;1076;1232;1654;2637;2303;1737;1247;1041;869;860;556;275;20682
154;vt4_Viikinmäki;20190730;2;Helsinki;*;Ajoneuvoluokka;HA - PA;118;68;52;52;134;574;2130;2034;1814;1430;1212;1221;1222;1160;1217;1358;1484;1221;1034;985;805;612;343;194;22474
154;vt4_Viikinmäki;20190731;1;Lahti;*;Ajoneuvoluokka;HA - PA;140;104;100;62;79;161;382;645;725;846;1025;1201;1161;1329;1677;2577;2390;1750;1354;1146;899;1059;620;251;21683
154;vt4_Viikinmäki;20190731;2;Helsinki;*;Ajoneuvoluokka;HA - PA;96;75;63;75;146;566;2136;1969;1776;1448;1277;1319;1196;1267;1306;1451;1628;1291;1155;1029;886;675;395;208;23433
154;vt4_Viikinmäki;20190801;1;Lahti;*;Ajoneuvoluokka;HA - PA;213;124;100;92;111;157;437;670;746;916;1098;1218;1165;1393;1895;2754;2479;1836;1319;1170;1063;918;684;297;22855
154;vt4_Viikinmäki;20190801;2;Helsinki;*;Ajoneuvoluokka;HA - PA;148;86;81;109;179;589;2140;2011;1926;1570;1279;1339;1325;1284;1360;1460;1619;1322;1147;1045;912;705;426;255;24317
154;vt4_Viikinmäki;20190802;1;Lahti;*;Ajoneuvoluokka;HA - PA;222;120;118;110;111;165;450;617;687;846;1084;1173;1317;1525;2084;2664;2285;1719;1247;983;924;885;657;385;22378
154;vt4_Viikinmäki;20190802;2;Helsinki;*;Ajoneuvoluokka;HA - PA;131;98;93;111;156;633;2121;1686;1611;1420;1160;1265;1319;1334;1360;1515;1424;1248;1155;1103;1050;692;450;331;23466
154;vt4_Viikinmäki;20190803;1;Lahti;*;Ajoneuvoluokka;HA - PA;347;220;194;166;178;167;166;273;431;639;977;1044;1094;1060;1117;1171;1186;1109;896;843;716;830;641;440;15905
154;vt4_Viikinmäki;20190803;2;Helsinki;*;Ajoneuvoluokka;HA - PA;251;201;140;134;167;252;435;417;539;839;1036;1170;1298;1269;1240;1252;1182;1156;1038;951;735;602;477;414;17195
154;vt4_Viikinmäki;20190804;1;Lahti;*;Ajoneuvoluokka;HA - PA;363;301;247;235;258;169;154;198;260;488;785;923;1088;1145;1156;1363;1224;1157;1159;1059;788;747;494;211;15972
154;vt4_Viikinmäki;20190804;2;Helsinki;*;Ajoneuvoluokka;HA - PA;284;232;207;183;149;206;277;285;378;583;855;1019;1154;1323;1475;1535;1499;1707;1610;1429;1167;806;430;233;19026
154;vt4_Viikinmäki;20190805;1;Lahti;*;Ajoneuvoluokka;HA - PA;211;199;86;74;73;165;478;710;875;897;1120;1126;1104;1340;1856;2812;2369;2243;1345;1108;871;813;614;280;22769
154;vt4_Viikinmäki;20190805;2;Helsinki;*;Ajoneuvoluokka;HA - PA;163;70;71;88;158;649;2369;2605;2455;1703;1314;1304;1276;1257;1150;1359;1425;1235;995;877;905;582;369;160;24539
154;vt4_Viikinmäki;20190806;1;Lahti;*;Ajoneuvoluokka;HA - PA;183;128;82;61;66;142;436;728;953;926;967;1131;1170;1387;1804;2810;2768;2137;1442;1172;1013;927;559;229;23221
154;vt4_Viikinmäki;20190806;2;Helsinki;*;Ajoneuvoluokka;HA - PA;99;66;54;82;141;668;2369;2617;2332;1695;1320;1246;1268;1136;1151;1438;1580;1305;1118;974;868;639;398;174;24738
154;vt4_Viikinmäki;20190807;1;Lahti;*;Ajoneuvoluokka;HA - PA;110;103;88;63;71;138;461;746;902;893;1008;1148;1198;1348;1801;2851;2921;2098;1408;1264;1001;909;563;238;23331
154;vt4_Viikinmäki;20190807;2;Helsinki;*;Ajoneuvoluokka;HA - PA;97;70;64;71;148;686;2267;2537;2474;1715;1227;1248;1191;1206;1205;1377;1618;1380;1141;1061;906;678;389;230;24986
154;vt4_Viikinmäki;20190808;1;Lahti;*;Ajoneuvoluokka;HA - PA;149;118;104;86;101;178;420;774;913;950;990;1169;1231;1345;1855;2733;2808;2068;1476;1134;1078;944;532;283;23439
154;vt4_Viikinmäki;20190808;2;Helsinki;*;Ajoneuvoluokka;HA - PA;132;70;80;102;152;649;2253;2422;2499;1757;1286;1207;1211;1288;1204;1372;1596;1345;1130;1061;930;667;418;202;25033
154;vt4_Viikinmäki;20190809;1;Lahti;*;Ajoneuvoluokka;HA - PA;171;144;110;67;113;178;455;769;880;893;1119;1177;1441;1684;2303;2919;2734;1926;1341;1019;879;784;597;366;24069
154;vt4_Viikinmäki;20190809;2;Helsinki;*;Ajoneuvoluokka;HA - PA;129;86;79;92;149;651;2277;2237;2185;1496;1112;1255;1258;1270;1335;1443;1485;1247;1042;957;814;641;409;333;23982
154;vt4_Viikinmäki;20190810;1;Lahti;*;Ajoneuvoluokka;HA - PA;377;275;273;214;197;182;187;247;418;696;1006;1066;1074;1278;1122;1142;1178;1126;948;939;800;876;545;411;16577
154;vt4_Viikinmäki;20190810;2;Helsinki;*;Ajoneuvoluokka;HA - PA;284;227;174;136;150;246;432;454;591;1016;972;1179;1425;1391;1283;1180;1191;1104;982;936;749;608;456;392;17558
154;vt4_Viikinmäki;20190811;1;Lahti;*;Ajoneuvoluokka;HA - PA;408;323;305;230;183;179;174;176;271;439;687;859;933;1127;1140;1136;1226;1258;1116;990;741;717;502;314;15434
154;vt4_Viikinmäki;20190811;2;Helsinki;*;Ajoneuvoluokka;HA - PA;304;238;201;160;130;179;275;285;434;569;777;953;1181;1328;1422;1481;1594;1689;1507;1212;1061;696;397;213;18286
154;vt4_Viikinmäki;20190812;1;Lahti;*;Ajoneuvoluokka;HA - PA;264;235;112;80;91;207;502;820;996;897;1097;1036;1161;1284;1835;2865;2995;2267;1438;1145;946;772;457;187;23689
154;vt4_Viikinmäki;20190812;2;Helsinki;*;Ajoneuvoluokka;HA - PA;138;83;82;86;163;688;2402;2789;2837;1769;1165;1183;1174;1155;1152;1248;1400;1297;1041;916;814;544;326;173;24625
154;vt4_Viikinmäki;20190813;1;Lahti;*;Ajoneuvoluokka;HA - PA;135;94;53;46;79;178;487;874;928;880;1138;1103;1148;1328;1968;2930;2923;2260;1483;1167;1107;848;475;236;23868
154;vt4_Viikinmäki;20190813;2;Helsinki;*;Ajoneuvoluokka;HA - PA;98;53;43;60;137;693;2397;2940;2979;1754;1181;1182;1243;1199;1205;1349;1410;1327;1046;963;886;600;345;153;25243
154;vt4_Viikinmäki;20190814;1;Lahti;*;Ajoneuvoluokka;HA - PA;133;99;61;61;79;168;487;893;933;879;1076;1120;1179;1409;1868;2905;3018;2297;1515;1248;1138;801;481;233;24081
154;vt4_Viikinmäki;20190814;2;Helsinki;*;Ajoneuvoluokka;HA - PA;93;53;65;67;143;708;2467;3016;2931;1847;1196;1295;1244;1170;1151;1349;1530;1298;1114;931;816;655;389;190;25718
154;vt4_Viikinmäki;20190815;1;Lahti;*;Ajoneuvoluokka;HA - PA;179;106;93;76;81;211;475;836;946;895;1118;1141;1228;1408;2023;2988;3027;2243;1468;1322;1252;1070;707;404;25297
154;vt4_Viikinmäki;20190815;2;Helsinki;*;Ajoneuvoluokka;HA - PA;133;73;75;84;182;721;2435;2961;2830;1738;1199;1310;1264;1300;1353;1452;1648;1540;1234;1024;889;675;415;229;26764
154;vt4_Viikinmäki;20190816;1;Lahti;*;Ajoneuvoluokka;HA - PA;248;184;126;89;99;211;480;853;951;892;1158;1294;1417;1771;2367;2648;2799;2166;1456;1113;1005;963;573;369;25232
154;vt4_Viikinmäki;20190816;2;Helsinki;*;Ajoneuvoluokka;HA - PA;143;96;93;115;171;731;2475;2479;2456;1547;1127;1207;1292;1343;1402;1545;1416;1275;1030;1024;916;620;481;304;25288
154;vt4_Viikinmäki;20190817;1;Lahti;*;Ajoneuvoluokka;HA - PA;358;229;192;180;159;150;188;220;485;680;1077;1088;1141;1372;1258;1357;1300;1323;1260;947;872;845;565;401;17647
154;vt4_Viikinmäki;20190817;2;Helsinki;*;Ajoneuvoluokka;HA - PA;261;202;127;148;137;212;489;508;820;1231;1189;1274;1527;1445;1349;1299;1128;1192;1063;832;691;596;441;376;18537
154;vt4_Viikinmäki;20190818;1;Lahti;*;Ajoneuvoluokka;HA - PA;331;287;249;200;185;165;144;194;260;445;842;823;1058;1345;1275;1301;1334;1346;1271;1188;836;728;479;192;16478
154;vt4_Viikinmäki;20190818;2;Helsinki;*;Ajoneuvoluokka;HA - PA;259;192;177;156;152;178;321;289;515;848;839;975;1306;1387;1478;1496;1597;1796;1725;1497;1180;810;459;256;19888
154;vt4_Viikinmäki;20190819;1;Lahti;*;Ajoneuvoluokka;HA - PA;181;214;81;64;86;176;491;874;938;913;1029;999;1182;1320;1846;2928;2935;2282;1515;1166;1060;807;423;191;23701
154;vt4_Viikinmäki;20190819;2;Helsinki;*;Ajoneuvoluokka;HA - PA;136;71;66;65;153;715;2335;2768;3014;2030;1133;1188;1240;1161;1265;1333;1438;1193;1044;909;838;584;300;145;25124
154;vt4_Viikinmäki;20190820;1;Lahti;*;Ajoneuvoluokka;HA - PA;145;86;75;46;55;157;510;907;1030;1005;1089;986;1162;1339;1944;2422;2954;2248;1545;1224;1187;903;455;217;23691
154;vt4_Viikinmäki;20190820;2;Helsinki;*;Ajoneuvoluokka;HA - PA;80;50;44;67;133;699;2582;2909;2913;1749;1193;1195;1178;1132;1224;1326;1497;1304;1106;955;891;645;337;150;25359
154;vt4_Viikinmäki;20190821;1;Lahti;*;Ajoneuvoluokka;HA - PA;156;96;78;66;72;146;507;843;956;868;1048;1138;1123;1326;1912;3018;2817;2058;1402;1223;1086;901;446;306;23592
154;vt4_Viikinmäki;20190821;2;Helsinki;*;Ajoneuvoluokka;HA - PA;113;59;56;56;135;750;2461;2936;2840;1664;1217;1115;1097;1155;1117;1318;1532;1531;1048;921;851;607;362;210;25151
154;vt4_Viikinmäki;20190822;1;Lahti;*;Ajoneuvoluokka;HA - PA;174;104;84;81;88;165;489;877;979;895;1060;1036;1164;1385;2079;2822;3036;2205;1428;1252;1152;890;579;251;24275
154;vt4_Viikinmäki;20190822;2;Helsinki;*;Ajoneuvoluokka;HA - PA;106;56;68;77;155;726;2584;2941;2771;1740;1247;1272;1264;1172;1266;1398;1579;1351;1120;951;887;657;380;176;25944
154;vt4_Viikinmäki;20190823;1;Lahti;*;Ajoneuvoluokka;HA - PA;192;112;105;95;115;177;463;855;967;900;1099;1247;1481;1721;2449;3165;2905;2210;1454;1085;967;803;604;445;25616
154;vt4_Viikinmäki;20190823;2;Helsinki;*;Ajoneuvoluokka;HA - PA;108;71;93;97;176;683;2256;2723;2635;1541;1190;1312;1339;1315;1355;1395;1518;1368;1131;1023;832;629;420;338;25548
154;vt4_Viikinmäki;20190824;1;Lahti;*;Ajoneuvoluokka;HA - PA;344;260;203;188;187;155;169;298;486;776;1115;1194;1162;1176;1290;1340;1275;1197;1020;924;856;747;569;448;17379
154;vt4_Viikinmäki;20190824;2;Helsinki;*;Ajoneuvoluokka;HA - PA;244;176;179;122;153;247;528;543;683;1060;992;1144;1361;1352;1369;1289;1233;1186;1048;920;755;616;474;359;18033
154;vt4_Viikinmäki;20190825;1;Lahti;*;Ajoneuvoluokka;HA - PA;416;297;250;218;228;149;151;202;310;420;874;861;1001;1222;1269;1331;1431;1389;1333;1138;830;782;460;171;16733
154;vt4_Viikinmäki;20190825;2;Helsinki;*;Ajoneuvoluokka;HA - PA;288;256;206;178;176;204;331;361;575;847;842;984;1226;1363;1433;1512;1595;1903;1767;1348;1125;764;389;182;19855
154;vt4_Viikinmäki;20190826;1;Lahti;*;Ajoneuvoluokka;HA - PA;158;218;74;57;89;170;486;889;1005;886;1093;1041;1112;1319;1933;2931;2851;2236;1443;1121;1039;732;453;181;23517
154;vt4_Viikinmäki;20190826;2;Helsinki;*;Ajoneuvoluokka;HA - PA;105;60;51;72;152;713;2444;2893;3164;1738;1141;1213;1158;1109;1184;1260;1414;1229;1039;908;801;554;317;153;24872
154;vt4_Viikinmäki;20190827;1;Lahti;*;Ajoneuvoluokka;HA - PA;142;76;65;63;79;167;462;913;978;930;1072;1102;1233;1339;2023;3038;3021;2233;1417;1246;1138;850;521;238;24346
154;vt4_Viikinmäki;20190827;2;Helsinki;*;Ajoneuvoluokka;HA - PA;76;56;40;72;141;699;2563;2985;2943;1747;1205;1274;1184;1158;1193;1312;1495;1317;1061;913;811;624;331;158;25358
154;vt4_Viikinmäki;20190828;1;Lahti;*;Ajoneuvoluokka;HA - PA;134;97;108;50;75;163;471;845;968;872;1023;1075;1215;1328;2020;2997;2351;2265;1548;1246;1169;944;513;251;23728
154;vt4_Viikinmäki;20190828;2;Helsinki;*;Ajoneuvoluokka;HA - PA;91;59;62;63;154;679;2560;3102;2915;1717;1151;1250;1208;1203;1206;1526;2268;1808;1116;984;874;629;369;183;27177
154;vt4_Viikinmäki;20190829;1;Lahti;*;Ajoneuvoluokka;HA - PA;178;111;91;102;97;189;487;910;997;883;1082;1126;1212;1462;2085;3160;3123;2448;1688;1232;1191;897;546;275;25572
154;vt4_Viikinmäki;20190829;2;Helsinki;*;Ajoneuvoluokka;HA - PA;121;74;72;79;165;728;2540;3118;2828;1683;1218;1268;1402;1219;1295;1427;1545;1358;1116;1126;955;610;339;188;26474
154;vt4_Viikinmäki;20190830;1;Lahti;*;Ajoneuvoluokka;HA - PA;181;107;126;104;125;175;460;890;960;908;1039;1238;1493;1855;2601;3195;3109;2451;1585;1119;963;862;609;421;26576
154;vt4_Viikinmäki;20190830;2;Helsinki;*;Ajoneuvoluokka;HA - PA;114;84;107;82;169;721;2459;2691;2396;1521;1213;1208;1320;1268;1329;1455;1491;1348;1113;985;907;622;473;310;25386
154;vt4_Viikinmäki;20190831;1;Lahti;*;Ajoneuvoluokka;HA - PA;360;219;209;194;155;170;158;267;502;746;1067;1048;1099;1288;1228;1298;1272;1129;1027;954;874;773;694;589;17320
154;vt4_Viikinmäki;20190831;2;Helsinki;*;Ajoneuvoluokka;HA - PA;270;197;155;136;159;221;477;516;736;1158;1005;1201;1373;1400;1288;1216;1108;1151;1073;983;915;616;467;361;18182
154;vt4_Viikinmäki;20190901;1;Lahti;*;Ajoneuvoluokka;HA - PA;380;306;263;223;200;155;148;198;236;428;849;826;931;1173;1240;1298;1389;1246;1250;1168;896;854;490;202;16349
154;vt4_Viikinmäki;20190901;2;Helsinki;*;Ajoneuvoluokka;HA - PA;327;225;203;156;136;179;305;323;428;744;807;1032;1278;1344;1454;1518;1507;1869;1746;1505;1242;788;389;225;19730
154;vt4_Viikinmäki;20190902;1;Lahti;*;Ajoneuvoluokka;HA - PA;197;163;79;47;84;154;471;902;999;919;1009;1066;1116;1323;1888;3028;2891;2442;1415;1179;991;687;418;178;23646
154;vt4_Viikinmäki;20190902;2;Helsinki;*;Ajoneuvoluokka;HA - PA;110;55;60;74;159;730;2502;2941;3108;1781;1169;1166;1223;1147;1087;1240;1597;1341;991;928;763;507;288;136;25103
154;vt4_Viikinmäki;20190903;1;Lahti;*;Ajoneuvoluokka;HA - PA;128;74;85;56;70;161;484;955;1000;867;1052;1100;1200;1317;1943;3129;3050;2284;1490;1228;1196;1169;459;195;24692
154;vt4_Viikinmäki;20190903;2;Helsinki;*;Ajoneuvoluokka;HA - PA;76;38;61;57;135;710;2614;3013;2547;1741;1162;1207;1212;1170;1158;1292;1521;1671;1119;959;867;566;297;142;25335
154;vt4_Viikinmäki;20190904;1;Lahti;*;Ajoneuvoluokka;HA - PA;122;69;81;68;72;157;495;911;1021;896;962;1087;1236;1388;2014;3093;2970;2259;1591;1248;1142;931;490;225;24528
154;vt4_Viikinmäki;20190904;2;Helsinki;*;Ajoneuvoluokka;HA - PA;101;48;59;62;149;745;2689;3087;3055;1796;1180;1213;1197;1179;1157;1266;1517;1316;1149;958;896;605;292;156;25872
154;vt4_Viikinmäki;20190905;1;Lahti;*;Ajoneuvoluokka;HA - PA;134;84;87;83;88;160;448;907;1016;936;1024;1124;1186;1406;2011;2969;2942;2494;1542;1252;1114;1054;509;229;24799
154;vt4_Viikinmäki;20190905;2;Helsinki;*;Ajoneuvoluokka;HA - PA;110;60;67;82;172;709;2564;3083;2901;1727;1232;1256;1232;1165;1153;1403;1569;1421;1263;928;849;526;293;162;25927
154;vt4_Viikinmäki;20190906;1;Lahti;*;Ajoneuvoluokka;HA - PA;167;117;121;104;108;165;471;854;992;926;1002;1167;1362;1741;2433;3255;3077;2168;1499;1074;1014;852;692;442;25803
154;vt4_Viikinmäki;20190906;2;Helsinki;*;Ajoneuvoluokka;HA - PA;115;74;84;102;175;714;2621;2693;2526;1614;1138;1144;1182;1218;1331;1400;1396;1426;1202;1112;984;594;441;278;25564
154;vt4_Viikinmäki;20190907;1;Lahti;*;Ajoneuvoluokka;HA - PA;372;256;205;176;166;148;167;342;534;770;1034;1046;1056;1248;1262;1316;1310;1072;1142;927;811;745;678;418;17201
154;vt4_Viikinmäki;20190907;2;Helsinki;*;Ajoneuvoluokka;HA - PA;237;169;162;126;146;226;505;539;740;989;1059;1224;1265;1350;1370;1312;1136;1145;1032;850;737;544;466;328;17657
154;vt4_Viikinmäki;20190908;1;Lahti;*;Ajoneuvoluokka;HA - PA;388;274;247;201;202;143;153;181;255;431;772;886;1009;1202;1194;1277;1312;1136;1178;995;734;594;405;193;15362
154;vt4_Viikinmäki;20190908;2;Helsinki;*;Ajoneuvoluokka;HA - PA;291;207;215;146;146;165;307;331;371;595;750;935;1184;1314;1409;1591;1489;1727;1538;1185;970;591;264;161;17882
154;vt4_Viikinmäki;20190909;1;Lahti;*;Ajoneuvoluokka;HA - PA;176;198;81;44;74;156;476;904;979;891;961;1059;1061;1349;1910;3042;3042;2213;1437;1149;1039;685;406;162;23494
154;vt4_Viikinmäki;20190909;2;Helsinki;*;Ajoneuvoluokka;HA - PA;97;46;44;72;155;684;2558;2961;3187;1808;1102;1189;1159;1037;1172;1259;1407;1215;998;925;821;565;265;127;24853
154;vt4_Viikinmäki;20190910;1;Lahti;*;Ajoneuvoluokka;HA - PA;140;98;71;52;81;164;459;917;968;864;954;1125;1219;1402;1901;3007;3038;2273;1479;1225;1184;861;434;220;24136
154;vt4_Viikinmäki;20190910;2;Helsinki;*;Ajoneuvoluokka;HA - PA;76;44;54;54;163;683;2529;2897;3277;1858;1188;1196;1180;1107;1134;1334;1495;1282;1009;980;846;578;265;150;25379
